"","province","city","year","region","acre_total","acre_corn","acre_soy","share_corn","share_soy"
"1021","Henan","shangqiu",2007,"商丘市",1409.31,260.63,63.0528,0.184934471478951,0.0447401920088554
"1022","Henan","shangqiu",2008,"商丘市",1382.29,265.1,67.68,0.191783200341462,0.0489622293440595
"1023","Henan","shangqiu",2009,"商丘市",1378.697,269.002,68.263,0.195113211967532,0.0495126920563402
"1024","Henan","shangqiu",2010,"商丘市",1379.808,274.675,67.173,0.199067551427445,0.0486828602240312
"1025","Henan","shangqiu",2011,"商丘市",1388.799,281.913,68.036,0.202990497545001,0.048989090573942
"1026","Henan","shangqiu",2012,"商丘市",1391.948,304.451,62.985,0.218722969536218,0.0452495351837856
"1027","Henan","shangqiu",2013,"商丘市",1400.759,327.217,54.176,0.233599784117039,0.0386761748452089
"1028","Henan","shangqiu",2014,"商丘市",1407.32,347.549,54.067,0.246958047920871,0.0384184123013956
"1029","Henan","shangqiu",2015,"商丘市",1386.251,363.362,50.945,0.262118476379819,0.0367501989178006
"1030","Henan","shangqiu",2016,"商丘市",1378.10138,363.718,53.75,0.263926881779917,0.0390029360539498
"1031","Henan","shangqiu",2017,"商丘市",1406.22841923128,408.8,59.57333,0.290706683501299,0.0423639070191498
"1032","Henan","shangqiu",2018,"商丘市",1447.47,433.29,52.36,0.299342991564592,0.0361734612807174
"1033","Henan","shangqiu",2019,"商丘市",1440.69567,426.80413,49.49033,0.296248637993061,0.034351689278
"1034","Henan","shangqiu",2020,"商丘市",1451.97,426.98542,50.23745,0.294073169555845,0.0345995096317417
"1035","Henan","shangqiu",2021,"商丘市",1466.41,445.71,34.98,0.303946372433358,0.0238541744805341
"1036","Henan","anyang",2007,"安阳市",732.075,200.28,9.85,0.273578526790288,0.0134549055766144
"1037","Henan","anyang",2008,"安阳市",736.12,200.86,10.05,0.272863120143455,0.0136526653263055
"1038","Henan","anyang",2009,"安阳市",744.33,212.237,6.87,0.285138312307713,0.00922977711498932
"1039","Henan","anyang",2010,"安阳市",745.44,214.587,5.988,0.287866226658081,0.0080328396651642
"1040","Henan","anyang",2011,"安阳市",747.241,219.695,5.848,0.294008224923418,0.00782612303125765
"1041","Henan","anyang",2012,"安阳市",749.975,228.361,5.762,0.304491483049435,0.00768292276409214
"1042","Henan","anyang",2013,"安阳市",754.276,233.961,5.4,0.310179562918613,0.00715918311069158
"1043","Henan","anyang",2014,"安阳市",758.654,240.801,5.455,0.317405563010279,0.00719036609574325
"1044","Henan","anyang",2015,"安阳市",758.808,241.41,4.877,0.318143720150552,0.00642718579667057
"1045","Henan","anyang",2016,"安阳市",763.58485,241.158,4.409,0.315823447780558,0.00577407998600286
"1046","Henan","anyang",2017,"安阳市",767.826993960165,243.64,4.74,0.317311063451151,0.00617326564093931
"1047","Henan","anyang",2018,"安阳市",763.04,250.22,4.73,0.327925141539107,0.00619888865590271
"1048","Henan","anyang",2019,"安阳市",729.81571,241.62122,3.96854,0.331071552296401,0.00543772893022541
"1049","Henan","anyang",2020,"安阳市",721.4,250.15065,4.09319,0.346757208206266,0.00567395342389798
"1050","Henan","anyang",2021,"安阳市",716.64,251.56,3.52,0.351027014958696,0.00491181067202501
"1051","Henan","pingdingshan",2007,"平顶山市",542.01,152.19,18.42,0.280788177339901,0.0339846128300216
"1052","Henan","pingdingshan",2008,"平顶山市",542.51,150.74,18.51,0.277856629370887,0.0341191867431015
"1053","Henan","pingdingshan",2009,"平顶山市",544.3,162.64,15.747,0.2988058056219,0.0289307367260702
"1054","Henan","pingdingshan",2010,"平顶山市",545.564,164.664,15.505,0.301823434097558,0.0284201303605077
"1055","Henan","pingdingshan",2011,"平顶山市",547.661,166.68,14.97,0.304348858143998,0.0273344276842791
"1056","Henan","pingdingshan",2012,"平顶山市",549.36,169.408,14.737,0.308373379933013,0.0268257608853939
"1057","Henan","pingdingshan",2013,"平顶山市",551.179,173.992,12.702,0.315672404064741,0.0230451450436247
"1058","Henan","pingdingshan",2014,"平顶山市",535.768,173.061,10.565,0.323014812381479,0.0197193561392244
"1059","Henan","pingdingshan",2015,"平顶山市",539.315,181.723,9.778,0.336951503295847,0.0181304061633739
"1060","Henan","pingdingshan",2016,"平顶山市",541.53527,180.307,11.8964,0.332955229305748,0.0219679135580587
"1061","Henan","pingdingshan",2017,"平顶山市",548.698701961325,201.32667,10.98,0.366916614310107,0.0200109822763421
"1062","Henan","pingdingshan",2018,"平顶山市",555,203.45,11.57,0.366576576576577,0.0208468468468468
"1063","Henan","pingdingshan",2019,"平顶山市",551.55197,194.81433,13.92533,0.353211194223456,0.0252475392300747
"1064","Henan","pingdingshan",2020,"平顶山市",557.5,195.74079,13.72037,0.351104556053812,0.0246105291479821
"1065","Henan","pingdingshan",2021,"平顶山市",557.88,197.36,12.71,0.353767835376784,0.0227826772782677
"1066","Henan","kaifeng",2007,"开封市",797.23,114.97,18.2644,0.144211833473402,0.0229098252699974
"1067","Henan","kaifeng",2008,"开封市",792.33,115.34,18.28,0.145570658690192,0.0230711950828569
"1068","Henan","kaifeng",2009,"开封市",795.659,120.805,17.029,0.151830118178768,0.0214023846899237
"1069","Henan","kaifeng",2010,"开封市",795.917,123.205,17.029,0.154796291573116,0.021395447012691
"1070","Henan","kaifeng",2011,"开封市",799.015,126.908,17.284,0.158830560127157,0.0216316339493001
"1071","Henan","kaifeng",2012,"开封市",799.579,133.307,17.576,0.16672148718263,0.0219815678000548
"1072","Henan","kaifeng",2013,"开封市",800.174,141.253,16.705,0.176527855191496,0.0208767093157238
"1073","Henan","kaifeng",2014,"开封市",814.54,147.411,16.291,0.180974537775923,0.0200002455373585
"1074","Henan","kaifeng",2015,"开封市",809.988,152.783,15.381,0.188623782080722,0.018989170209929
"1075","Henan","kaifeng",2016,"开封市",813.88,154.815,13.332,0.190218459723792,0.0163807932373323
"1076","Henan","kaifeng",2017,"开封市",824.477512917623,177.82667,13.34667,0.21568407532513,0.0161880339862387
"1077","Henan","kaifeng",2018,"开封市",855.72,194.95,12.26,0.227819847613705,0.0143271163464685
"1078","Henan","kaifeng",2019,"开封市",864.27731,186.944,12.80667,0.216300946278458,0.014817778798335
"1079","Henan","kaifeng",2020,"开封市",870.86,186.05469,12.9848,0.213644776427899,0.0149103185357003
"1080","Henan","kaifeng",2021,"开封市",869.77,187.67,11.63,0.215769686238891,0.0133713510468285
"1081","Henan","xinxiang",2007,"新乡市",764.35,184.3,22.6572,0.241119905802316,0.029642441289985
"1082","Henan","xinxiang",2008,"新乡市",767.66,186.96,24.39,0.243545319542506,0.0317718781752338
"1083","Henan","xinxiang",2009,"新乡市",784.4,189.147,21.997,0.241135900050994,0.0280430902600714
"1084","Henan","xinxiang",2010,"新乡市",786.073,193.479,22.707,0.246133628810556,0.0288866301221388
"1085","Henan","xinxiang",2011,"新乡市",794.594,204.514,20.102,0.257381757224444,0.0252984543049658
"1086","Henan","xinxiang",2012,"新乡市",797.742,213.865,20.921,0.26808792817728,0.026225270826909
"1087","Henan","xinxiang",2013,"新乡市",802.814,220.351,18.105,0.274473290201715,0.0225519236087064
"1088","Henan","xinxiang",2014,"新乡市",811.3174,235.384,16.444,0.290125664752167,0.0202682698534507
"1089","Henan","xinxiang",2015,"新乡市",816.144,238.014,15.156,0.291632358995471,0.0185702523084162
"1090","Henan","xinxiang",2016,"新乡市",807.426,257.814,12.264,0.319303564661034,0.0151890080329343
"1091","Henan","xinxiang",2017,"新乡市",852.263906434266,294.01333,13.94667,0.344979210993581,0.0163642621665754
"1092","Henan","xinxiang",2018,"新乡市",876.3,289.23,18.18,0.330058199246833,0.0207463197535091
"1093","Henan","xinxiang",2019,"新乡市",870.78738,289.35507,14.331,0.332291299398482,0.0164575191707533
"1094","Henan","xinxiang",2020,"新乡市",880.23,302.1955,11.182,0.343314247412608,0.0127034979493996
"1095","Henan","xinxiang",2021,"新乡市",878.29,309.27,9.23,0.352127429436746,0.0105090573728495
"1096","Henan","luoyang",2007,"洛阳市",678.46,178.87,27.8592,0.263641187394983,0.0410624060372019
"1097","Henan","luoyang",2008,"洛阳市",682.17,179.15,28.27,0.262617822536904,0.0414412829646569
"1098","Henan","luoyang",2009,"洛阳市",693.888,187.574,26.323,0.270323164545287,0.0379355169710386
"1099","Henan","luoyang",2010,"洛阳市",694.166,190.25,25.171,0.274069891063521,0.0362607791219968
"1100","Henan","luoyang",2011,"洛阳市",697.747,191.7,24.599,0.274741417734508,0.0352548989820092
"1101","Henan","luoyang",2012,"洛阳市",699.694,194.476,23.814,0.277944358533873,0.0340348781038568
"1102","Henan","luoyang",2013,"洛阳市",705.093,195.62,23.32,0.277438579024327,0.0330736512772074
"1103","Henan","luoyang",2014,"洛阳市",699.214,192.136,21.973,0.274788548284216,0.0314252861069715
"1104","Henan","luoyang",2015,"洛阳市",699.196,195.519,21.902,0.279634036807991,0.0313245499116128
"1105","Henan","luoyang",2016,"洛阳市",698.726,193.087,22.467,0.276341512982199,0.0321542349934023
"1106","Henan","luoyang",2017,"洛阳市",636.493042241704,181.23333,22.53333,0.284737330924629,0.0354023194356351
"1107","Henan","luoyang",2018,"洛阳市",679.72,184.85,21.32,0.271950214794327,0.0313658565291591
"1108","Henan","luoyang",2019,"洛阳市",661.6963,176.25527,21.61793,0.266368831138998,0.0326704713325433
"1109","Henan","luoyang",2020,"洛阳市",663.6,185.37281,22.35334,0.279344198312236,0.0336849608197709
"1110","Henan","luoyang",2021,"洛阳市",662.74,196.55,14.41,0.296571807948819,0.021743066662643
"1111","Henan","jiyuan",2007,"济源市",57.32,18.96,1.8048,0.330774598743894,0.0314863921842289
"1112","Henan","jiyuan",2008,"济源市",57.3,18.71,1.9,0.32652705061082,0.0331588132635253
"1113","Henan","jiyuan",2009,"济源市",57.744,19.057,1.773,0.330025630368523,0.0307044887780549
"1114","Henan","jiyuan",2010,"济源市",57.481,19.304,1.586,0.335832709938936,0.0275917259616221
"1115","Henan","jiyuan",2011,"济源市",57.475,19.282,1.497,0.335484993475424,0.0260461070030448
"1116","Henan","jiyuan",2012,"济源市",57.48,19.54,1.461,0.339944328462074,0.0254175365344468
"1117","Henan","jiyuan",2013,"济源市",57.79,19.613,1.486,0.339383976466517,0.025713791313376
"1118","Henan","jiyuan",2014,"济源市",55.115,19.73,1.067,0.357978771659258,0.0193595210015422
"1119","Henan","jiyuan",2015,"济源市",55.191,19.893,1.192,0.360439202043811,0.0215977242666377
"1120","Henan","jiyuan",2016,"济源市",54.286,19.696,1.39,0.362819143057142,0.0256051283940611
"1121","Henan","jiyuan",2017,"济源市",49.4462846485218,19.42667,1.34667,0.392884321604551,0.0272350088499573
"1122","Henan","jiyuan",2018,"济源市",51.3,20.01,1.32,0.390058479532164,0.0257309941520468
"1123","Henan","jiyuan",2019,"济源市",52.99779,19.33333,1.55333,0.364795022584904,0.0293093353515307
"1124","Henan","jiyuan",2020,"济源市",54.34,20.37304,0.9721,0.374917924181082,0.0178892160471108
"1125","Henan","jiyuan",2021,"济源市",54.33,20.05,1.31,0.369041045462912,0.0241119087060556
"1126","Henan","luohe",2007,"漯河市",378.91,99.83,12.0384,0.263466258478267,0.0317711329867251
"1127","Henan","luohe",2008,"漯河市",372.93,103.71,7.86,0.278095084868474,0.0210763414045531
"1128","Henan","luohe",2009,"漯河市",369.139,102.381,10.366,0.277350808232129,0.0280815627717472
"1129","Henan","luohe",2010,"漯河市",369.189,103.88,9.918,0.28137349704352,0.0268642890226957
"1130","Henan","luohe",2011,"漯河市",368.691,105.985,8.999,0.287462943223458,0.0244079730723017
"1131","Henan","luohe",2012,"漯河市",368.694,105.943,11.202,0.287346688581859,0.0303829191687416
"1132","Henan","luohe",2013,"漯河市",369.599,107.519,10.244,0.290907172367891,0.0277165252070487
"1133","Henan","luohe",2014,"漯河市",370.468,107.915,10.244,0.291293714976732,0.0276515110616841
"1134","Henan","luohe",2015,"漯河市",373.185,110.855,9.86,0.297051060465989,0.0264212119994105
"1135","Henan","luohe",2016,"漯河市",365.663,101.241,18.428,0.276869686022376,0.0503961297697607
"1136","Henan","luohe",2017,"漯河市",358.297407199495,91.37333,23.65333,0.255020907670495,0.0660159117111059
"1137","Henan","luohe",2018,"漯河市",365.47,92.84,25.97,0.254029058472652,0.0710591840643555
"1138","Henan","luohe",2019,"漯河市",365.63161,80.28667,39.529,0.219583503734811,0.108111549764529
"1139","Henan","luohe",2020,"漯河市",369.85,83.90133,36.90027,0.226852318507503,0.0997709071245099
"1140","Henan","luohe",2021,"漯河市",370.49,92.88,29.58,0.250695025506761,0.0798402116116494
"1141","Henan","puyang",2007,"濮阳市",485.95,91.23,13.3344,0.187735363720547,0.0274398600679082
"1142","Henan","puyang",2008,"濮阳市",487.83,93.82,12.64,0.192321095463584,0.0259106656007216
"1143","Henan","puyang",2009,"濮阳市",492.746,97.275,13.593,0.197414083523763,0.0275862208927115
"1144","Henan","puyang",2010,"濮阳市",493.712,99.267,14.237,0.201062562789643,0.0288366497067116
"1145","Henan","puyang",2011,"濮阳市",497.87,101.87,14.186,0.2046116456103,0.0284933818064957
"1146","Henan","puyang",2012,"濮阳市",500.383,106.874,13.848,0.213584394353925,0.0276748011023556
"1147","Henan","puyang",2013,"濮阳市",502.589,106.421,14.297,0.211745581379616,0.0284467029720109
"1148","Henan","puyang",2014,"濮阳市",506.38,108.809,12.323,0.214876179943916,0.0243354792843319
"1149","Henan","puyang",2015,"濮阳市",507.763,116.211,13.387,0.228868586328661,0.0263646622538468
"1150","Henan","puyang",2016,"濮阳市",497.476,124.6722,9.8576,0.250609476638069,0.0198152272672451
"1151","Henan","puyang",2017,"濮阳市",524.304305979072,149.54667,12.56,0.285228765613016,0.0239555537819698
"1152","Henan","puyang",2018,"濮阳市",531.48,146,23.94,0.274704598479717,0.0450440279972906
"1153","Henan","puyang",2019,"濮阳市",520.31676,139.875,23.275,0.268826627841087,0.0447323664915195
"1154","Henan","puyang",2020,"濮阳市",518.4,151.7082,23.03064,0.292646990740741,0.0444263888888889
"1155","Henan","puyang",2021,"濮阳市",518.6,153.27,22.62,0.295545699961435,0.0436174315464713
"1156","Henan","jiaozuo",2007,"焦作市",346.44,111.1,5.4336,0.320690451449024,0.0156841011430551
"1157","Henan","jiaozuo",2008,"焦作市",346.02,112.03,5.12,0.323767412288307,0.0147968325530316
"1158","Henan","jiaozuo",2009,"焦作市",350.702,113.249,4.851,0.32292088439758,0.0138322564456433
"1159","Henan","jiaozuo",2010,"焦作市",350.744,115.27,4.787,0.328644253358575,0.0136481308304632
"1160","Henan","jiaozuo",2011,"焦作市",352.799,117.02,4.41,0.331690282568828,0.0125000354309394
"1161","Henan","jiaozuo",2012,"焦作市",354.097,118.749,4.204,0.335357260863549,0.0118724530284075
"1162","Henan","jiaozuo",2013,"焦作市",354.721,119.053,4.225,0.335624335745558,0.0119107693088371
"1163","Henan","jiaozuo",2014,"焦作市",354.739,122.279,3.553,0.344701315615142,0.0100158144438587
"1164","Henan","jiaozuo",2015,"焦作市",354.471,123.013,3.493,0.347032620440036,0.00985412064738723
"1165","Henan","jiaozuo",2016,"焦作市",355.13229,123.2353,3.675,0.347012376711788,0.0103482564201639
"1166","Henan","jiaozuo",2017,"焦作市",337.230224374827,119.02,3.81333,0.352933964387815,0.0113077942733909
"1167","Henan","jiaozuo",2018,"焦作市",354.19,121.19,4.79,0.342160987040854,0.0135238149016065
"1168","Henan","jiaozuo",2019,"焦作市",353.06501,119.40633,4.063,0.338199273839115,0.0115077956889582
"1169","Henan","jiaozuo",2020,"焦作市",353.09,123.40481,4.20983,0.349499589339828,0.0119228242091252
"1170","Henan","jiaozuo",2021,"焦作市",348.65,126.39,1.96,0.362512548400975,0.00562168363688513
"1171","Henan","xuchang",2007,"许昌市",598.33,157.62,16.5888,0.263433222469206,0.0277251683853392
"1172","Henan","xuchang",2008,"许昌市",593.01,145.97,17.2,0.246150992394732,0.0290045699060724
"1173","Henan","xuchang",2009,"许昌市",598.615,155.7,16.126,0.260100398419685,0.0269388505132681
"1174","Henan","xuchang",2010,"许昌市",598.719,158.7,15.807,0.265065915730084,0.0264013669183707
"1175","Henan","xuchang",2011,"许昌市",601.475,173.189,14.778,0.287940479654183,0.0245695997339873
"1176","Henan","xuchang",2012,"许昌市",605.207,174.719,14.966,0.288692959598947,0.0247287291786116
"1177","Henan","xuchang",2013,"许昌市",607.88,174.114,14.81,0.286428242416266,0.0243633611897085
"1178","Henan","xuchang",2014,"许昌市",606.593,178.392,14.301,0.294088457994075,0.0235759397157567
"1179","Henan","xuchang",2015,"许昌市",601.928,180.978,15.159,0.300663866774764,0.0251840751717813
"1180","Henan","xuchang",2016,"许昌市",571.688,172.566,23.88,0.301853458529827,0.0417710359496788
"1181","Henan","xuchang",2017,"许昌市",515.800591580345,159.72,33.41333,0.309654549853538,0.0647795495883903
"1182","Henan","xuchang",2018,"许昌市",581.53,159.55,37.35,0.274362457654807,0.0642271249978505
"1183","Henan","xuchang",2019,"许昌市",578.89793,149.344,41.97355,0.257979848019149,0.0725059597293775
"1184","Henan","xuchang",2020,"许昌市",579.62,144.23596,49.25637,0.248845726510472,0.0849804527103965
"1185","Henan","xuchang",2021,"许昌市",540.13,153.59,41.55,0.284357469498084,0.07692592524022
"1186","Henan","zhengzhou",2007,"郑州市",508.86,151.49,12.672,0.297704673191055,0.0249027237354086
"1187","Henan","zhengzhou",2008,"郑州市",509.59,150.85,11.46,0.29602229243117,0.0224886673600345
"1188","Henan","zhengzhou",2009,"郑州市",509.07,151.5,12.18,0.29760150863339,0.0239259826742884
"1189","Henan","zhengzhou",2010,"郑州市",509.75,152.818,12.626,0.299790093182933,0.0247690044139284
"1190","Henan","zhengzhou",2011,"郑州市",509.822,157.027,11.036,0.308003577719282,0.021646770833742
"1191","Henan","zhengzhou",2012,"郑州市",507.481,158.315,9.876,0.311962418297434,0.0194608271048571
"1192","Henan","zhengzhou",2013,"郑州市",503.505,159.199,9.567,0.316181567213831,0.0190008043614264
"1193","Henan","zhengzhou",2014,"郑州市",486.22459,154.634,9.015,0.318029986924355,0.0185408146469927
"1194","Henan","zhengzhou",2015,"郑州市",469.7695,152.29184,8.33889,0.324184179688124,0.017751024704669
"1195","Henan","zhengzhou",2016,"郑州市",457.28804,150.87137,7.078,0.329926341393053,0.0154782093141994
"1196","Henan","zhengzhou",2017,"郑州市",424.282193418747,140.83333,5.86667,0.331933161901527,0.01382728309366
"1197","Henan","zhengzhou",2018,"郑州市",423.29,136.88,6.16,0.323371683715656,0.0145526707458244
"1198","Henan","zhengzhou",2019,"郑州市",402.86472,135.47772,5.2178,0.336285887729261,0.0129517422126216
"1199","Henan","zhengzhou",2020,"郑州市",386.62,131.346,4.0406,0.339728932802235,0.0104510889245254
"1200","Henan","zhengzhou",2021,"郑州市",373.04,127.87,3.31,0.342778254342698,0.00887304310529702
"1201","Henan","zhumadian",2007,"驻马店市",1614.7,373.5,27.1432,0.231312318077661,0.0168100575958382
"1202","Henan","zhumadian",2008,"驻马店市",1600.86,390.82,31.96,0.244131279437302,0.0199642692053022
"1203","Henan","zhumadian",2009,"驻马店市",1628.16,403.227,31.147,0.247658092570755,0.0191301837657233
"1204","Henan","zhumadian",2010,"驻马店市",1629.755,408.4,31.948,0.250589812579191,0.019602946455142
"1205","Henan","zhumadian",2011,"驻马店市",1646.226,422.965,28.418,0.25693009343796,0.017262514381379
"1206","Henan","zhumadian",2012,"驻马店市",1651.058,433.054,27.342,0.262288786947521,0.0165602904319533
"1207","Henan","zhumadian",2013,"驻马店市",1663.324,440.608,26.86,0.264896075569162,0.0161483872053791
"1208","Henan","zhumadian",2014,"驻马店市",1673.105,450.06,25.993,0.26899686511008,0.0155357852615347
"1209","Henan","zhumadian",2015,"驻马店市",1692.296,455.705,24.813,0.269282087767152,0.0146623285760883
"1210","Henan","zhumadian",2016,"驻马店市",1714.784,453.364,25.834,0.26438548528561,0.0150654543079478
"1211","Henan","zhumadian",2017,"驻马店市",1748.68117061223,443.11333,24.31333,0.253398582570007,0.0139038095729524
"1212","Henan","zhumadian",2018,"驻马店市",1795.68,439.9,24.61,0.244976833288782,0.0137051144970151
"1213","Henan","zhumadian",2019,"驻马店市",1806.83137,433.271,24.48533,0.239796035863601,0.0135515302681511
"1214","Henan","zhumadian",2020,"驻马店市",1816.93,434.45379,24.26361,0.239114214636777,0.0133541798528287
"1215","Henan","zhumadian",2021,"驻马店市",1835.27,438.83,24.36,0.239109231884137,0.0132732513472132
"1216","Henan","hebi",2007,"鹤壁市",190.16,70.13,2.1312,0.368794699200673,0.0112074042911233
"1217","Henan","hebi",2008,"鹤壁市",189.72,69.96,2.2,0.368753953194181,0.011596036263968
"1218","Henan","hebi",2009,"鹤壁市",191.015,71.743,1.987,0.37558830458341,0.0104023244247834
"1219","Henan","hebi",2010,"鹤壁市",191.255,72.935,1.885,0.381349507202426,0.00985595147839272
"1220","Henan","hebi",2011,"鹤壁市",191.792,75.536,1.432,0.393843330274464,0.00746642195712021
"1221","Henan","hebi",2012,"鹤壁市",193.112,77.432,1.266,0.400969385641493,0.00655578110112267
"1222","Henan","hebi",2013,"鹤壁市",192.552,78.008,0.995,0.405126926752254,0.00516743529020732
"1223","Henan","hebi",2014,"鹤壁市",194.297,79.331,0.643,0.40829760624199,0.00330936658826436
"1224","Henan","hebi",2015,"鹤壁市",195.896,80.158,0.615,0.40918650712623,0.00313942091722138
"1225","Henan","hebi",2016,"鹤壁市",193.776,79.207,1.41,0.408755470233672,0.0072764429031459
"1226","Henan","hebi",2017,"鹤壁市",191.981700172139,75.16,1.35333,0.391495647411229,0.00704926562680999
"1227","Henan","hebi",2018,"鹤壁市",197.96,79.07,0.35,0.399424126086078,0.00176803394625177
"1228","Henan","hebi",2019,"鹤壁市",196.52256,77.09333,0.30533,0.392287430002947,0.00155366386434209
"1229","Henan","hebi",2020,"鹤壁市",197.89,77.53544,0.21147,0.39181080398201,0.00106862398302087
"1230","Henan","hebi",2021,"鹤壁市",197.02,78.21,0.14,0.396964775149731,0.000710587757588062
"1231","Hebei","baoding",2007,"保定市（含定州市）",1199.127,440.587,10.574,0.367423133663073,0.00881808182119158
"1232","Hebei","baoding",2008,"保定市（含定州市）",1198.807,442.562,11.874,0.369168681864554,0.00990484706879423
"1233","Hebei","baoding",2009,"保定市（含定州市）",1199.651,452.706,11.228,0.377364750248197,0.00935938868887701
"1234","Hebei","baoding",2010,"保定市（含定州市）",1216.953,461.305,10.966,0.379065584291259,0.0090110300069107
"1235","Hebei","baoding",2011,"保定市（含定州市）",1229.4,465.916,10.073,0.378978363429315,0.00819342768830324
"1236","Hebei","baoding",2012,"保定市（含定州市）",1224.4,458.162,10.216,0.374193074158772,0.008343678536426
"1237","Hebei","baoding",2013,"保定市（含定州市）",1218.044,459.856,10.215,0.37753644367527,0.00838639655053512
"1238","Hebei","baoding",2014,"保定市（含定州市）",1216.303,463.283,10.237,0.38089439884634,0.00841648832568858
"1239","Hebei","baoding",2015,"保定市（含定州市）",1215.824,467.8,10.08,0.384759636263143,0.00829067365013357
"1240","Hebei","baoding",2016,"保定市（含定州市）",1210.3,459,9.87,0.379244815335041,0.008155002891845
"1241","Hebei","baoding",2017,"保定市（含定州市）",1111.85654,499.3,4.05,0.449068726078636,0.00364255626000095
"1242","Hebei","baoding",2018,"保定市（含定州市）",1098.157,486.7,6.6,0.443197102053714,0.00601006959842718
"1243","Hebei","baoding",2019,"保定市（含定州市）",966.19,479.9,5.96,0.49669319699024,0.00616855897908279
"1244","Hebei","baoding",2020,"保定市（含定州市）",1056.44275,466,5.5,0.441102937191817,0.00520615054625535
"1245","Hebei","baoding",2021,"保定市（含定州市）",1048.94939,466.1,4.30973073087334,0.444349369420006,0.00410861646134647
"1246","Hebei","tangshan",2007,"唐山市",794.889,280.736,11.497,0.353176355440823,0.0144636546737972
"1247","Hebei","tangshan",2008,"唐山市",787.171,265.897,14.221,0.337788104490638,0.0180659602551415
"1248","Hebei","tangshan",2009,"唐山市",786.021,272.774,14.276,0.34703144063581,0.018162364618757
"1249","Hebei","tangshan",2010,"唐山市",790.472,278.592,13.364,0.35243753099414,0.0169063546842899
"1250","Hebei","tangshan",2011,"唐山市",803.2,284.379,12.245,0.354057519920319,0.0152452689243028
"1251","Hebei","tangshan",2012,"唐山市",803.3,284.379,11.696,0.354013444541267,0.0145599402464833
"1252","Hebei","tangshan",2013,"唐山市",804.365,285.128,11.344,0.354475890920167,0.0141030502321707
"1253","Hebei","tangshan",2014,"唐山市",804.37,285.993,11.551,0.35554906324204,0.014360306823974
"1254","Hebei","tangshan",2015,"唐山市",807.109,291.2,10.98,0.360793895248349,0.0136041104733066
"1255","Hebei","tangshan",2016,"唐山市",806.219,270.75,10.69,0.335826865901201,0.0132594245484167
"1256","Hebei","tangshan",2017,"唐山市",721.66782,287.2,3.8,0.397967031424513,0.00526558049934941
"1257","Hebei","tangshan",2018,"唐山市",710.739,281.57,3.66,0.396165118278299,0.00514956967325558
"1258","Hebei","tangshan",2019,"唐山市",717.814,285.7,3.5,0.398013970192835,0.00487591493060876
"1259","Hebei","tangshan",2020,"唐山市",721.76015,289,3.8,0.400410025408025,0.00526490690847922
"1260","Hebei","tangshan",2021,"唐山市",723.19138,291.687117333333,3.83958139684583,0.403333232944969,0.00530921897443777
"1261","Hebei","langfang",2007,"廊坊市",497.516,183.543,15.853,0.368918788541474,0.0318643018515987
"1262","Hebei","langfang",2008,"廊坊市",496.164,186.124,16.816,0.375125966414331,0.033892019574173
"1263","Hebei","langfang",2009,"廊坊市",496.33,195.517,15.008,0.393925412527955,0.0302379465275119
"1264","Hebei","langfang",2010,"廊坊市",496.53,201.541,13.45,0.405898938634121,0.0270879906551467
"1265","Hebei","langfang",2011,"廊坊市",498.8,203.231,12.316,0.407439855653569,0.024691259021652
"1266","Hebei","langfang",2012,"廊坊市",496,203.23,10.811,0.409737903225806,0.0217963709677419
"1267","Hebei","langfang",2013,"廊坊市",480.556,204.389,10.438,0.425317756931554,0.0217206735531343
"1268","Hebei","langfang",2014,"廊坊市",477.828,212.189,10.319,0.444069832659451,0.0215956369237466
"1269","Hebei","langfang",2015,"廊坊市",468.938,215.5,11.47,0.459549023538293,0.0244595234338015
"1270","Hebei","langfang",2016,"廊坊市",451.177,211.67,11.85,0.469150688089153,0.0262646367168539
"1271","Hebei","langfang",2017,"廊坊市",423.84053,225.3,10.33,0.531567851710642,0.0243723742040432
"1272","Hebei","langfang",2018,"廊坊市",400.928,209.2,10.2,0.521789448479527,0.0254409769335142
"1273","Hebei","langfang",2019,"廊坊市",386.55,202,10.9,0.522571465528392,0.0281981632389083
"1274","Hebei","langfang",2020,"廊坊市",375.35648,196.2,8.4,0.522703111452878,0.0223787264842211
"1275","Hebei","langfang",2021,"廊坊市",372.9796,196.666666666667,5.36451656620245,0.527285317123689,0.0143828685702984
"1276","Hebei","zhangjiakou",2007,"张家口市",656.023,155.666,17.392,0.237287412179146,0.0265112656111142
"1277","Hebei","zhangjiakou",2008,"张家口市",664.578,154.969,17.855,0.233184065677768,0.0268666732874095
"1278","Hebei","zhangjiakou",2009,"张家口市",674.82,172.834,15.523,0.256118668682019,0.023003171216028
"1279","Hebei","zhangjiakou",2010,"张家口市",690.794,173.515,15.76,0.251181973207642,0.0228143267023165
"1280","Hebei","zhangjiakou",2011,"张家口市",693.2,171.639,12.861,0.247603866128102,0.0185530871321408
"1281","Hebei","zhangjiakou",2012,"张家口市",700.7,178.618,12.947,0.254913657770801,0.0184772370486656
"1282","Hebei","zhangjiakou",2013,"张家口市",703.062,175.578,12.514,0.249733309437859,0.0177992837047088
"1283","Hebei","zhangjiakou",2014,"张家口市",705.373,176.911,12.106,0.250804893297589,0.0171625508773372
"1284","Hebei","zhangjiakou",2015,"张家口市",703.159,176,11.3,0.250299007763536,0.0160703340211816
